dteday,hr,weekday,mnth,yr,season,cnt
2011-01-25,12,Tuesday,1,2011,Spring,106
2011-01-25,13,Tuesday,1,2011,Spring,93
2011-01-25,14,Tuesday,1,2011,Spring,68
2011-01-25,15,Tuesday,1,2011,Spring,84
2011-01-25,16,Tuesday,1,2011,Spring,116
2011-01-25,17,Tuesday,1,2011,Spring,222
2011-01-25,18,Tuesday,1,2011,Spring,225
2011-01-25,19,Tuesday,1,2011,Spring,146
2011-01-25,20,Tuesday,1,2011,Spring,119
2011-01-25,21,Tuesday,1,2011,Spring,45
2011-01-25,22,Tuesday,1,2011,Spring,53
2011-01-25,23,Tuesday,1,2011,Spring,40
2011-01-26,0,Wednesday,1,2011,Spring,17
2011-01-26,1,Wednesday,1,2011,Spring,5
2011-01-26,2,Wednesday,1,2011,Spring,10
2011-01-26,5,Wednesday,1,2011,Spring,1
2011-01-26,6,Wednesday,1,2011,Spring,8
2011-01-26,7,Wednesday,1,2011,Spring,30
2011-01-26,8,Wednesday,1,2011,Spring,72
2011-01-26,9,Wednesday,1,2011,Spring,58
2011-01-26,10,Wednesday,1,2011,Spring,28
2011-01-26,11,Wednesday,1,2011,Spring,41
2011-01-26,12,Wednesday,1,2011,Spring,48
2011-01-26,13,Wednesday,1,2011,Spring,47
2011-01-26,14,Wednesday,1,2011,Spring,36
2011-01-26,15,Wednesday,1,2011,Spring,43
2011-01-26,16,Wednesday,1,2011,Spring,36
2011-01-26,17,Wednesday,1,2011,Spring,26
2011-01-27,16,Thursday,1,2011,Spring,24
2011-01-27,17,Thursday,1,2011,Spring,84
2011-01-27,18,Thursday,1,2011,Spring,104
2011-01-27,19,Thursday,1,2011,Spring,79
2011-01-27,20,Thursday,1,2011,Spring,59
2011-01-27,21,Thursday,1,2011,Spring,38
2011-01-27,22,Thursday,1,2011,Spring,27
2011-01-27,23,Thursday,1,2011,Spring,16
2011-01-28,0,Friday,1,2011,Spring,9
2011-01-28,1,Friday,1,2011,Spring,3
2011-01-28,2,Friday,1,2011,Spring,2
2011-01-28,3,Friday,1,2011,Spring,1
2011-01-28,5,Friday,1,2011,Spring,4
2011-01-28,6,Friday,1,2011,Spring,16
2011-01-28,7,Friday,1,2011,Spring,60
2011-01-28,8,Friday,1,2011,Spring,157
2011-01-28,9,Friday,1,2011,Spring,101
2011-01-28,10,Friday,1,2011,Spring,49
2011-01-28,11,Friday,1,2011,Spring,30
2011-01-28,12,Friday,1,2011,Spring,29
2011-01-28,13,Friday,1,2011,Spring,31
2011-01-28,14,Friday,1,2011,Spring,38
2011-01-28,15,Friday,1,2011,Spring,41
2011-01-28,16,Friday,1,2011,Spring,80
2011-01-28,17,Friday,1,2011,Spring,149
2011-01-28,18,Friday,1,2011,Spring,109
2011-01-28,19,Friday,1,2011,Spring,89
2011-01-28,20,Friday,1,2011,Spring,62
2011-01-28,21,Friday,1,2011,Spring,58
2011-01-28,22,Friday,1,2011,Spring,26
2011-01-28,23,Friday,1,2011,Spring,23
2011-01-29,0,Saturday,1,2011,Spring,28
2011-01-29,1,Saturday,1,2011,Spring,20
2011-01-29,2,Saturday,1,2011,Spring,15
2011-01-29,3,Saturday,1,2011,Spring,8
2011-01-29,4,Saturday,1,2011,Spring,3
2011-01-29,6,Saturday,1,2011,Spring,2
2011-01-29,7,Saturday,1,2011,Spring,5
2011-01-29,8,Saturday,1,2011,Spring,34
2011-01-29,9,Saturday,1,2011,Spring,34
2011-01-29,10,Saturday,1,2011,Spring,55
2011-01-29,11,Saturday,1,2011,Spring,64
2011-01-29,12,Saturday,1,2011,Spring,78
2011-01-29,13,Saturday,1,2011,Spring,65
2011-01-29,14,Saturday,1,2011,Spring,99
2011-01-29,15,Saturday,1,2011,Spring,120
2011-01-29,16,Saturday,1,2011,Spring,107
2011-01-29,17,Saturday,1,2011,Spring,91
2011-01-29,18,Saturday,1,2011,Spring,68
2011-01-29,19,Saturday,1,2011,Spring,58
2011-01-29,20,Saturday,1,2011,Spring,43
2011-01-29,21,Saturday,1,2011,Spring,36
2011-01-29,22,Saturday,1,2011,Spring,32
2011-01-29,23,Saturday,1,2011,Spring,33
2011-01-30,0,Sunday,1,2011,Spring,33
2011-01-30,1,Sunday,1,2011,Spring,29
2011-01-30,2,Sunday,1,2011,Spring,11
2011-01-30,3,Sunday,1,2011,Spring,8
2011-01-30,4,Sunday,1,2011,Spring,1
2011-01-30,5,Sunday,1,2011,Spring,3
2011-01-30,7,Sunday,1,2011,Spring,3
2011-01-30,8,Sunday,1,2011,Spring,12
2011-01-30,9,Sunday,1,2011,Spring,38
2011-01-30,10,Sunday,1,2011,Spring,64
2011-01-30,11,Sunday,1,2011,Spring,59
2011-01-30,12,Sunday,1,2011,Spring,97
2011-01-30,13,Sunday,1,2011,Spring,84
2011-01-30,14,Sunday,1,2011,Spring,122
2011-01-30,15,Sunday,1,2011,Spring,109
2011-01-30,16,Sunday,1,2011,Spring,123
2011-01-30,17,Sunday,1,2011,Spring,77
2011-01-30,18,Sunday,1,2011,Spring,65
2011-01-30,19,Sunday,1,2011,Spring,55
2011-01-30,20,Sunday,1,2011,Spring,33
2011-01-30,21,Sunday,1,2011,Spring,28
2011-01-30,22,Sunday,1,2011,Spring,21
2011-01-30,23,Sunday,1,2011,Spring,21
2011-01-31,0,Monday,1,2011,Spring,7
2011-01-31,1,Monday,1,2011,Spring,7
2011-01-31,2,Monday,1,2011,Spring,1
2011-01-31,3,Monday,1,2011,Spring,2
2011-01-31,4,Monday,1,2011,Spring,2
2011-01-31,5,Monday,1,2011,Spring,8
2011-01-31,6,Monday,1,2011,Spring,37
2011-01-31,7,Monday,1,2011,Spring,72
2011-01-31,8,Monday,1,2011,Spring,185
2011-01-31,9,Monday,1,2011,Spring,112
2011-01-31,10,Monday,1,2011,Spring,69
2011-01-31,11,Monday,1,2011,Spring,48
2011-01-31,12,Monday,1,2011,Spring,68
2011-01-31,13,Monday,1,2011,Spring,54
2011-01-31,14,Monday,1,2011,Spring,86
2011-01-31,15,Monday,1,2011,Spring,44
2011-01-31,16,Monday,1,2011,Spring,86
2011-01-31,17,Monday,1,2011,Spring,161
2011-01-31,18,Monday,1,2011,Spring,156
2011-01-31,19,Monday,1,2011,Spring,111
2011-01-31,20,Monday,1,2011,Spring,78
2011-01-31,21,Monday,1,2011,Spring,56
2011-01-31,22,Monday,1,2011,Spring,34
2011-01-31,23,Monday,1,2011,Spring,17
2011-02-01,0,Tuesday,2,2011,Spring,8
2011-02-01,1,Tuesday,2,2011,Spring,3
2011-02-01,2,Tuesday,2,2011,Spring,2
2011-02-01,3,Tuesday,2,2011,Spring,2
2011-02-01,5,Tuesday,2,2011,Spring,3
2011-02-01,6,Tuesday,2,2011,Spring,22
2011-02-01,7,Tuesday,2,2011,Spring,52
2011-02-01,8,Tuesday,2,2011,Spring,135
2011-02-01,9,Tuesday,2,2011,Spring,116
2011-02-01,10,Tuesday,2,2011,Spring,47
2011-02-01,11,Tuesday,2,2011,Spring,51
2011-02-01,12,Tuesday,2,2011,Spring,55
2011-02-01,13,Tuesday,2,2011,Spring,52
2011-02-01,14,Tuesday,2,2011,Spring,54
2011-02-01,15,Tuesday,2,2011,Spring,52
2011-02-01,16,Tuesday,2,2011,Spring,64
2011-02-01,17,Tuesday,2,2011,Spring,176
2011-02-01,18,Tuesday,2,2011,Spring,168
2011-02-01,19,Tuesday,2,2011,Spring,108
2011-02-01,20,Tuesday,2,2011,Spring,74
2011-02-01,21,Tuesday,2,2011,Spring,64
2011-02-01,22,Tuesday,2,2011,Spring,36
2011-02-01,23,Tuesday,2,2011,Spring,16
2011-02-02,0,Wednesday,2,2011,Spring,2
2011-02-02,1,Wednesday,2,2011,Spring,3
2011-02-02,2,Wednesday,2,2011,Spring,4
2011-02-02,3,Wednesday,2,2011,Spring,1
2011-02-02,4,Wednesday,2,2011,Spring,1
2011-02-02,5,Wednesday,2,2011,Spring,3
2011-02-02,6,Wednesday,2,2011,Spring,18
2011-02-02,7,Wednesday,2,2011,Spring,49
2011-02-02,8,Wednesday,2,2011,Spring,155
2011-02-02,9,Wednesday,2,2011,Spring,123
2011-02-02,10,Wednesday,2,2011,Spring,61
2011-02-02,11,Wednesday,2,2011,Spring,52
2011-02-02,12,Wednesday,2,2011,Spring,64
2011-02-02,13,Wednesday,2,2011,Spring,75
2011-02-02,14,Wednesday,2,2011,Spring,63
2011-02-02,15,Wednesday,2,2011,Spring,76
2011-02-02,16,Wednesday,2,2011,Spring,103
2011-02-02,17,Wednesday,2,2011,Spring,190
2011-02-02,18,Wednesday,2,2011,Spring,182
2011-02-02,19,Wednesday,2,2011,Spring,91
2011-02-02,20,Wednesday,2,2011,Spring,75
2011-02-02,21,Wednesday,2,2011,Spring,63
2011-02-02,22,Wednesday,2,2011,Spring,40
2011-02-02,23,Wednesday,2,2011,Spring,32
2011-02-03,0,Thursday,2,2011,Spring,12
2011-02-03,1,Thursday,2,2011,Spring,5
2011-02-03,2,Thursday,2,2011,Spring,2
2011-02-03,3,Thursday,2,2011,Spring,1
2011-02-03,5,Thursday,2,2011,Spring,2
2011-02-03,6,Thursday,2,2011,Spring,39
2011-02-03,7,Thursday,2,2011,Spring,87
2011-02-03,8,Thursday,2,2011,Spring,188
2011-02-03,9,Thursday,2,2011,Spring,133
2011-02-03,10,Thursday,2,2011,Spring,52
2011-02-03,11,Thursday,2,2011,Spring,64
2011-02-03,12,Thursday,2,2011,Spring,69
2011-02-03,13,Thursday,2,2011,Spring,51
2011-02-03,14,Thursday,2,2011,Spring,47
2011-02-03,15,Thursday,2,2011,Spring,60
2011-02-03,16,Thursday,2,2011,Spring,78
2011-02-03,17,Thursday,2,2011,Spring,175
2011-02-03,18,Thursday,2,2011,Spring,147
2011-02-03,19,Thursday,2,2011,Spring,96
2011-02-03,20,Thursday,2,2011,Spring,109
2011-02-03,21,Thursday,2,2011,Spring,54
2011-02-03,22,Thursday,2,2011,Spring,41
2011-02-03,23,Thursday,2,2011,Spring,38
2011-02-04,0,Friday,2,2011,Spring,13
2011-02-04,1,Friday,2,2011,Spring,7
2011-02-04,2,Friday,2,2011,Spring,1
2011-02-04,3,Friday,2,2011,Spring,1
2011-02-04,5,Friday,2,2011,Spring,7
2011-02-04,6,Friday,2,2011,Spring,28
2011-02-04,7,Friday,2,2011,Spring,87
2011-02-04,8,Friday,2,2011,Spring,220
2011-02-04,9,Friday,2,2011,Spring,127
2011-02-04,10,Friday,2,2011,Spring,51
2011-02-04,11,Friday,2,2011,Spring,64
2011-02-04,12,Friday,2,2011,Spring,86
2011-02-04,13,Friday,2,2011,Spring,82
2011-02-04,14,Friday,2,2011,Spring,91
2011-02-04,15,Friday,2,2011,Spring,90
2011-02-04,16,Friday,2,2011,Spring,99
2011-02-04,17,Friday,2,2011,Spring,205
2011-02-04,18,Friday,2,2011,Spring,155
2011-02-04,19,Friday,2,2011,Spring,103
2011-02-04,20,Friday,2,2011,Spring,71
2011-02-04,21,Friday,2,2011,Spring,43
2011-02-04,22,Friday,2,2011,Spring,46
2011-02-04,23,Friday,2,2011,Spring,31
2011-02-05,0,Saturday,2,2011,Spring,39
2011-02-05,1,Saturday,2,2011,Spring,18
2011-02-05,2,Saturday,2,2011,Spring,17
2011-02-05,3,Saturday,2,2011,Spring,11
2011-02-05,4,Saturday,2,2011,Spring,8
2011-02-05,5,Saturday,2,2011,Spring,9
2011-02-05,6,Saturday,2,2011,Spring,4
2011-02-05,7,Saturday,2,2011,Spring,4
2011-02-05,8,Saturday,2,2011,Spring,10
2011-02-05,9,Saturday,2,2011,Spring,20
2011-02-05,10,Saturday,2,2011,Spring,34
2011-02-05,11,Saturday,2,2011,Spring,47
2011-02-05,12,Saturday,2,2011,Spring,52
2011-02-05,13,Saturday,2,2011,Spring,72
2011-02-05,14,Saturday,2,2011,Spring,55
2011-02-05,15,Saturday,2,2011,Spring,60
2011-02-05,16,Saturday,2,2011,Spring,71
2011-02-05,17,Saturday,2,2011,Spring,78
2011-02-05,18,Saturday,2,2011,Spring,83
2011-02-05,19,Saturday,2,2011,Spring,84
2011-02-05,20,Saturday,2,2011,Spring,69
2011-02-05,21,Saturday,2,2011,Spring,56
2011-02-05,22,Saturday,2,2011,Spring,45
2011-02-05,23,Saturday,2,2011,Spring,59
2011-02-06,0,Sunday,2,2011,Spring,39
2011-02-06,1,Sunday,2,2011,Spring,44
2011-02-06,2,Sunday,2,2011,Spring,20
2011-02-06,3,Sunday,2,2011,Spring,13
2011-02-06,4,Sunday,2,2011,Spring,2
2011-02-06,5,Sunday,2,2011,Spring,1
2011-02-06,6,Sunday,2,2011,Spring,1
2011-02-06,7,Sunday,2,2011,Spring,8
2011-02-06,8,Sunday,2,2011,Spring,23
2011-02-06,9,Sunday,2,2011,Spring,45
2011-02-06,10,Sunday,2,2011,Spring,89
2011-02-06,11,Sunday,2,2011,Spring,117
2011-02-06,12,Sunday,2,2011,Spring,174
2011-02-06,13,Sunday,2,2011,Spring,182
2011-02-06,14,Sunday,2,2011,Spring,161
2011-02-06,15,Sunday,2,2011,Spring,182
2011-02-06,16,Sunday,2,2011,Spring,157
2011-02-06,17,Sunday,2,2011,Spring,121
2011-02-06,18,Sunday,2,2011,Spring,78
2011-02-06,19,Sunday,2,2011,Spring,21
2011-02-06,20,Sunday,2,2011,Spring,26
2011-02-06,21,Sunday,2,2011,Spring,27
2011-02-06,22,Sunday,2,2011,Spring,62
2011-02-06,23,Sunday,2,2011,Spring,30
2011-02-07,0,Monday,2,2011,Spring,15
2011-02-07,1,Monday,2,2011,Spring,5
2011-02-07,2,Monday,2,2011,Spring,3
2011-02-07,3,Monday,2,2011,Spring,1
2011-02-07,4,Monday,2,2011,Spring,2
2011-02-07,5,Monday,2,2011,Spring,10
2011-02-07,6,Monday,2,2011,Spring,30
2011-02-07,7,Monday,2,2011,Spring,95
2011-02-07,8,Monday,2,2011,Spring,230
2011-02-07,9,Monday,2,2011,Spring,118
2011-02-07,10,Monday,2,2011,Spring,55
2011-02-07,11,Monday,2,2011,Spring,47
2011-02-07,12,Monday,2,2011,Spring,66
2011-02-07,13,Monday,2,2011,Spring,64
2011-02-07,14,Monday,2,2011,Spring,60
2011-02-07,15,Monday,2,2011,Spring,50
2011-02-07,16,Monday,2,2011,Spring,114
2011-02-07,17,Monday,2,2011,Spring,216
2011-02-07,18,Monday,2,2011,Spring,175
2011-02-07,19,Monday,2,2011,Spring,128
2011-02-07,20,Monday,2,2011,Spring,88
2011-02-07,21,Monday,2,2011,Spring,78
2011-02-07,22,Monday,2,2011,Spring,37
2011-02-07,23,Monday,2,2011,Spring,25
2011-02-08,0,Tuesday,2,2011,Spring,10
2011-02-08,1,Tuesday,2,2011,Spring,4
2011-02-08,2,Tuesday,2,2011,Spring,2
2011-02-08,3,Tuesday,2,2011,Spring,1
2011-02-08,4,Tuesday,2,2011,Spring,3
2011-02-08,5,Tuesday,2,2011,Spring,2
2011-02-08,6,Tuesday,2,2011,Spring,39
2011-02-08,7,Tuesday,2,2011,Spring,100
2011-02-08,8,Tuesday,2,2011,Spring,243
2011-02-08,9,Tuesday,2,2011,Spring,135
2011-02-08,10,Tuesday,2,2011,Spring,48
2011-02-08,11,Tuesday,2,2011,Spring,50
2011-02-08,12,Tuesday,2,2011,Spring,65
2011-02-08,13,Tuesday,2,2011,Spring,50
2011-02-08,14,Tuesday,2,2011,Spring,64
2011-02-08,15,Tuesday,2,2011,Spring,51
2011-02-08,16,Tuesday,2,2011,Spring,83
2011-02-08,17,Tuesday,2,2011,Spring,176
2011-02-08,18,Tuesday,2,2011,Spring,152
2011-02-08,19,Tuesday,2,2011,Spring,101
2011-02-08,20,Tuesday,2,2011,Spring,56
2011-02-08,21,Tuesday,2,2011,Spring,54
2011-02-08,22,Tuesday,2,2011,Spring,29
2011-02-08,23,Tuesday,2,2011,Spring,12
2011-02-09,0,Wednesday,2,2011,Spring,17
2011-02-09,1,Wednesday,2,2011,Spring,7
2011-02-09,2,Wednesday,2,2011,Spring,3
2011-02-09,3,Wednesday,2,2011,Spring,2
2011-02-09,5,Wednesday,2,2011,Spring,7
2011-02-09,6,Wednesday,2,2011,Spring,43
2011-02-09,7,Wednesday,2,2011,Spring,99
2011-02-09,8,Wednesday,2,2011,Spring,199
2011-02-09,9,Wednesday,2,2011,Spring,123
2011-02-09,10,Wednesday,2,2011,Spring,59
2011-02-09,11,Wednesday,2,2011,Spring,41
2011-02-09,12,Wednesday,2,2011,Spring,61
2011-02-09,13,Wednesday,2,2011,Spring,69
2011-02-09,14,Wednesday,2,2011,Spring,58
2011-02-09,15,Wednesday,2,2011,Spring,64
2011-02-09,16,Wednesday,2,2011,Spring,79
2011-02-09,17,Wednesday,2,2011,Spring,166
2011-02-09,18,Wednesday,2,2011,Spring,170
2011-02-09,19,Wednesday,2,2011,Spring,88
2011-02-09,20,Wednesday,2,2011,Spring,84
2011-02-09,21,Wednesday,2,2011,Spring,83
2011-02-09,22,Wednesday,2,2011,Spring,46
2011-02-09,23,Wednesday,2,2011,Spring,37
2011-02-10,0,Thursday,2,2011,Spring,16
2011-02-10,1,Thursday,2,2011,Spring,7
2011-02-10,2,Thursday,2,2011,Spring,3
2011-02-10,4,Thursday,2,2011,Spring,1
2011-02-10,5,Thursday,2,2011,Spring,6
2011-02-10,6,Thursday,2,2011,Spring,26
2011-02-10,7,Thursday,2,2011,Spring,99
2011-02-10,8,Thursday,2,2011,Spring,178
2011-02-10,9,Thursday,2,2011,Spring,122
2011-02-10,10,Thursday,2,2011,Spring,35
2011-02-10,11,Thursday,2,2011,Spring,45
2011-02-10,12,Thursday,2,2011,Spring,69
2011-02-10,13,Thursday,2,2011,Spring,62
2011-02-10,14,Thursday,2,2011,Spring,48
2011-02-10,15,Thursday,2,2011,Spring,50
2011-02-10,16,Thursday,2,2011,Spring,80
2011-02-10,17,Thursday,2,2011,Spring,165
2011-02-10,18,Thursday,2,2011,Spring,160
2011-02-10,19,Thursday,2,2011,Spring,112
2011-02-10,20,Thursday,2,2011,Spring,97
2011-02-10,21,Thursday,2,2011,Spring,72
2011-02-10,22,Thursday,2,2011,Spring,51
2011-02-10,23,Thursday,2,2011,Spring,34
2011-02-11,0,Friday,2,2011,Spring,14
2011-02-11,1,Friday,2,2011,Spring,7
2011-02-11,2,Friday,2,2011,Spring,3
2011-02-11,5,Friday,2,2011,Spring,4
2011-02-11,6,Friday,2,2011,Spring,24
2011-02-11,7,Friday,2,2011,Spring,74
2011-02-11,8,Friday,2,2011,Spring,216
2011-02-11,9,Friday,2,2011,Spring,140
2011-02-11,10,Friday,2,2011,Spring,44
2011-02-11,11,Friday,2,2011,Spring,64
2011-02-11,12,Friday,2,2011,Spring,71
2011-02-11,13,Friday,2,2011,Spring,110
2011-02-11,14,Friday,2,2011,Spring,84
2011-02-11,15,Friday,2,2011,Spring,74
2011-02-11,16,Friday,2,2011,Spring,125
2011-02-11,17,Friday,2,2011,Spring,211
2011-02-11,18,Friday,2,2011,Spring,174
2011-02-11,19,Friday,2,2011,Spring,101
2011-02-11,20,Friday,2,2011,Spring,63
2011-02-11,21,Friday,2,2011,Spring,47
2011-02-11,22,Friday,2,2011,Spring,43
2011-02-11,23,Friday,2,2011,Spring,53
2011-02-12,0,Saturday,2,2011,Spring,30
2011-02-12,1,Saturday,2,2011,Spring,24
2011-02-12,2,Saturday,2,2011,Spring,15
2011-02-12,3,Saturday,2,2011,Spring,10
2011-02-12,4,Saturday,2,2011,Spring,4
2011-02-12,5,Saturday,2,2011,Spring,1
2011-02-12,6,Saturday,2,2011,Spring,2
2011-02-12,7,Saturday,2,2011,Spring,11
2011-02-12,8,Saturday,2,2011,Spring,30
2011-02-12,9,Saturday,2,2011,Spring,43
2011-02-12,10,Saturday,2,2011,Spring,84
2011-02-12,11,Saturday,2,2011,Spring,114
2011-02-12,12,Saturday,2,2011,Spring,120
2011-02-12,13,Saturday,2,2011,Spring,135
2011-02-12,14,Saturday,2,2011,Spring,120
2011-02-12,15,Saturday,2,2011,Spring,174
2011-02-12,16,Saturday,2,2011,Spring,145
2011-02-12,17,Saturday,2,2011,Spring,137
2011-02-12,18,Saturday,2,2011,Spring,64
2011-02-12,19,Saturday,2,2011,Spring,41
2011-02-12,20,Saturday,2,2011,Spring,40
2011-02-12,21,Saturday,2,2011,Spring,51
2011-02-12,22,Saturday,2,2011,Spring,45
2011-02-12,23,Saturday,2,2011,Spring,32
2011-02-13,0,Sunday,2,2011,Spring,39
2011-02-13,1,Sunday,2,2011,Spring,24
2011-02-13,2,Sunday,2,2011,Spring,20
2011-02-13,3,Sunday,2,2011,Spring,12
2011-02-13,4,Sunday,2,2011,Spring,2
2011-02-13,6,Sunday,2,2011,Spring,5
2011-02-13,7,Sunday,2,2011,Spring,3
2011-02-13,8,Sunday,2,2011,Spring,12
2011-02-13,9,Sunday,2,2011,Spring,47
2011-02-13,10,Sunday,2,2011,Spring,105
2011-02-13,11,Sunday,2,2011,Spring,112
2011-02-13,12,Sunday,2,2011,Spring,152
2011-02-13,13,Sunday,2,2011,Spring,154
2011-02-13,14,Sunday,2,2011,Spring,161
2011-02-13,15,Sunday,2,2011,Spring,162
2011-02-13,16,Sunday,2,2011,Spring,134
2011-02-13,17,Sunday,2,2011,Spring,125
2011-02-13,18,Sunday,2,2011,Spring,95
2011-02-13,19,Sunday,2,2011,Spring,61
2011-02-13,20,Sunday,2,2011,Spring,47
2011-02-13,21,Sunday,2,2011,Spring,51
2011-02-13,22,Sunday,2,2011,Spring,36
2011-02-13,23,Sunday,2,2011,Spring,30
2011-02-14,0,Monday,2,2011,Spring,11
2011-02-14,1,Monday,2,2011,Spring,7
2011-02-14,2,Monday,2,2011,Spring,2
2011-02-14,3,Monday,2,2011,Spring,2
2011-02-14,4,Monday,2,2011,Spring,2
2011-02-14,5,Monday,2,2011,Spring,3
2011-02-14,6,Monday,2,2011,Spring,26
2011-02-14,7,Monday,2,2011,Spring,98
2011-02-14,8,Monday,2,2011,Spring,256
2011-02-14,9,Monday,2,2011,Spring,130
2011-02-14,10,Monday,2,2011,Spring,55
2011-02-14,11,Monday,2,2011,Spring,53
2011-02-14,12,Monday,2,2011,Spring,126
2011-02-14,13,Monday,2,2011,Spring,120
2011-02-14,14,Monday,2,2011,Spring,90
2011-02-14,15,Monday,2,2011,Spring,90
2011-02-14,16,Monday,2,2011,Spring,118
2011-02-14,17,Monday,2,2011,Spring,243
2011-02-14,18,Monday,2,2011,Spring,205
2011-02-14,19,Monday,2,2011,Spring,98
2011-02-14,20,Monday,2,2011,Spring,70
2011-02-14,21,Monday,2,2011,Spring,43
2011-02-14,22,Monday,2,2011,Spring,45
2011-02-14,23,Monday,2,2011,Spring,20
2011-02-15,0,Tuesday,2,2011,Spring,19
2011-02-15,1,Tuesday,2,2011,Spring,5
2011-02-15,2,Tuesday,2,2011,Spring,3
2011-02-15,4,Tuesday,2,2011,Spring,1
2011-02-15,5,Tuesday,2,2011,Spring,4
2011-02-15,6,Tuesday,2,2011,Spring,30
2011-02-15,7,Tuesday,2,2011,Spring,105
2011-02-15,8,Tuesday,2,2011,Spring,223
2011-02-15,9,Tuesday,2,2011,Spring,110
2011-02-15,10,Tuesday,2,2011,Spring,52
2011-02-15,11,Tuesday,2,2011,Spring,57
2011-02-15,12,Tuesday,2,2011,Spring,71
2011-02-15,13,Tuesday,2,2011,Spring,82
2011-02-15,14,Tuesday,2,2011,Spring,79
2011-02-15,15,Tuesday,2,2011,Spring,85
2011-02-15,16,Tuesday,2,2011,Spring,98
2011-02-15,17,Tuesday,2,2011,Spring,206
2011-02-15,18,Tuesday,2,2011,Spring,212
2011-02-15,19,Tuesday,2,2011,Spring,145
2011-02-15,20,Tuesday,2,2011,Spring,101
2011-02-15,21,Tuesday,2,2011,Spring,66
2011-02-15,22,Tuesday,2,2011,Spring,41
2011-02-15,23,Tuesday,2,2011,Spring,20
2011-02-16,0,Wednesday,2,2011,Spring,15
2011-02-16,1,Wednesday,2,2011,Spring,9
2011-02-16,3,Wednesday,2,2011,Spring,1
2011-02-16,4,Wednesday,2,2011,Spring,1
2011-02-16,5,Wednesday,2,2011,Spring,5
2011-02-16,6,Wednesday,2,2011,Spring,33
2011-02-16,7,Wednesday,2,2011,Spring,108
2011-02-16,8,Wednesday,2,2011,Spring,230
2011-02-16,9,Wednesday,2,2011,Spring,124
2011-02-16,10,Wednesday,2,2011,Spring,69
2011-02-16,11,Wednesday,2,2011,Spring,66
2011-02-16,12,Wednesday,2,2011,Spring,86
2011-02-16,13,Wednesday,2,2011,Spring,93
2011-02-16,14,Wednesday,2,2011,Spring,82
2011-02-16,15,Wednesday,2,2011,Spring,117
2011-02-16,16,Wednesday,2,2011,Spring,122
2011-02-16,17,Wednesday,2,2011,Spring,255
2011-02-16,18,Wednesday,2,2011,Spring,222
2011-02-16,19,Wednesday,2,2011,Spring,161
2011-02-16,20,Wednesday,2,2011,Spring,118
2011-02-16,21,Wednesday,2,2011,Spring,92
2011-02-16,22,Wednesday,2,2011,Spring,73
2011-02-16,23,Wednesday,2,2011,Spring,33
2011-02-17,0,Thursday,2,2011,Spring,17
2011-02-17,1,Thursday,2,2011,Spring,6
2011-02-17,2,Thursday,2,2011,Spring,6
2011-02-17,3,Thursday,2,2011,Spring,4
2011-02-17,4,Thursday,2,2011,Spring,4
2011-02-17,5,Thursday,2,2011,Spring,12
2011-02-17,6,Thursday,2,2011,Spring,47
2011-02-17,7,Thursday,2,2011,Spring,126
2011-02-17,8,Thursday,2,2011,Spring,285
2011-02-17,9,Thursday,2,2011,Spring,179
2011-02-17,10,Thursday,2,2011,Spring,88
2011-02-17,11,Thursday,2,2011,Spring,90
2011-02-17,12,Thursday,2,2011,Spring,101
2011-02-17,13,Thursday,2,2011,Spring,123
2011-02-17,14,Thursday,2,2011,Spring,81
2011-02-17,15,Thursday,2,2011,Spring,106
2011-02-17,16,Thursday,2,2011,Spring,146
2011-02-17,17,Thursday,2,2011,Spring,274
2011-02-17,18,Thursday,2,2011,Spring,222
2011-02-17,19,Thursday,2,2011,Spring,175
2011-02-17,20,Thursday,2,2011,Spring,139
2011-02-17,21,Thursday,2,2011,Spring,124
2011-02-17,22,Thursday,2,2011,Spring,76
2011-02-17,23,Thursday,2,2011,Spring,44
2011-02-18,0,Friday,2,2011,Spring,32
2011-02-18,1,Friday,2,2011,Spring,8
2011-02-18,2,Friday,2,2011,Spring,7
2011-02-18,3,Friday,2,2011,Spring,8
2011-02-18,4,Friday,2,2011,Spring,1
2011-02-18,5,Friday,2,2011,Spring,7
2011-02-18,6,Friday,2,2011,Spring,50
2011-02-18,7,Friday,2,2011,Spring,116
2011-02-18,8,Friday,2,2011,Spring,272
2011-02-18,9,Friday,2,2011,Spring,169
2011-02-18,10,Friday,2,2011,Spring,95
2011-02-18,11,Friday,2,2011,Spring,113
2011-02-18,12,Friday,2,2011,Spring,185
2011-02-18,13,Friday,2,2011,Spring,176
2011-02-18,14,Friday,2,2011,Spring,191
2011-02-18,15,Friday,2,2011,Spring,172
2011-02-18,16,Friday,2,2011,Spring,232
2011-02-18,17,Friday,2,2011,Spring,327
2011-02-18,18,Friday,2,2011,Spring,224
2011-02-18,19,Friday,2,2011,Spring,162
2011-02-18,20,Friday,2,2011,Spring,124
2011-02-18,21,Friday,2,2011,Spring,72
2011-02-18,22,Friday,2,2011,Spring,107
2011-02-18,23,Friday,2,2011,Spring,77
2011-02-19,0,Saturday,2,2011,Spring,29
2011-02-19,1,Saturday,2,2011,Spring,31
2011-02-19,2,Saturday,2,2011,Spring,17
2011-02-19,3,Saturday,2,2011,Spring,7
2011-02-19,4,Saturday,2,2011,Spring,3
2011-02-19,5,Saturday,2,2011,Spring,3
2011-02-19,6,Saturday,2,2011,Spring,6
